学号_统一,学业_总修读学分,学业_学分加权平均分,学业_挂科学分占比,学业_绝对挂科门数,学业_奖学金累计总额
pjxxzxkj998,147.7,77.3771105364177,0.0,2,600.0
pjxyqwbj001,147.0,86.3367288206307,0.0,0,1200.0
pjxyqwbj002,147.0,87.93672871178717,0.013605441251330527,3,10600.0
pjxyqwbj003,160.0,77.85812013386749,0.0781249951171878,4,0.0
pjxyqwbj004,169.5,74.155747837419,0.10619468400031362,6,1000.0
pjxyqwbj006,149.2,91.70977937602015,0.0,0,16000.0
pjxyqwbj007,170.2,70.86133543705432,0.12925968688250958,17,0.0
pjxyqwbj013,150.0,90.88866060742262,0.0,0,3600.0
pjxyqwbj015,157.0,81.2980839937526,0.04777069759422308,4,600.0
pjxyqwbj016,145.0,85.03378723904915,0.0,0,0.0
pjxyqwbj018,148.6,82.39568759113811,0.0006729474648083806,1,0.0
pjxyqwbj020,153.5,88.8026000780065,0.0,0,1800.0
pjxyqwbj022,156.0,77.09294377609335,0.04166666399572667,2,0.0
pjxyqwbj023,158.5,79.8990485868108,0.06309147866930734,5,600.0
pjxyqwbj027,158.8,74.8589373514523,0.05919395093237084,11,0.0
pjxyqwbj031,159.7,78.92360182068869,0.05948653353246503,4,600.0
pjxyqwbj033,160.8,82.48942273075728,0.016169153223311365,5,0.0
pjxyqwbj034,154.2,88.33332760484257,0.0,0,2200.0
pjxyqwbj035,146.0,89.5013637327833,0.0,0,5600.0
pjxyqwbj036,142.5,86.044204488126,0.014035086734379879,2,18500.0
pjxyqwbj038,157.5,76.06983644001038,0.07936507432602702,4,600.0
pjxyqwbj041,179.1,67.4008895923568,0.19039641594659878,16,0.0
pjxyqwbj043,151.6,79.16886021313587,0.0006596305633489075,1,600.0
pjxyqwbj044,249.5,58.89979723848508,0.40080158714222097,32,0.0
pjxyqwbj046,176.3,75.45943984915259,0.1366988010947929,17,1600.0
pjxyqwbj047,187.5,69.25279630651752,0.2159999884800006,20,5000.0
pjxyqwbj049,158.5,76.35015291166228,0.0567823308023766,4,0.0
pjxyqwbj050,171.7,74.26324552922274,0.1281304526423732,7,1200.0
pjxyqwbj052,153.6,79.4446562861552,0.026692706595526913,4,0.0
pjxyqwbj053,146.5,87.19726367254172,0.00341296905030928,5,10600.0
pjxyqwbj054,150.7,92.43927721039967,0.0,0,5000.0
pjxyqwbj058,158.2,87.71617650340225,0.0,0,1200.0
pjxyqwbj059,191.7,70.30672559693659,0.1669274821634073,11,600.0
pjxyqwbj061,147.2,88.33423312946786,0.0,4,2400.0
pjxyqwbj062,149.8,87.23964704675252,0.0,0,3000.0
pjxyqwbj069,146.5,88.14129091185728,0.0,0,1600.0
pjxyqwbj072,153.5,82.18110213803894,0.02605863022419347,2,1200.0
pjxyqwbj073,144.5,88.29895582706189,0.0,0,3200.0
pjxyqwbj077,223.7,60.62583546598858,0.3120250195786759,30,0.0
pjxyqwbj078,175.5,71.58746030840682,0.16524215582665777,22,600.0
pjxyqwbj080,167.7,75.55873133221638,0.07155634635919222,3,0.0
pjxyqwbj082,161.8,72.88936508718386,0.08096414827168427,6,600.0
pjxyqwbj084,146.0,86.72396666274201,0.0,0,600.0
pjxyqwbj085,174.9,73.91080194906792,0.08404802263876371,17,0.0
pjxyqwbj086,134.3,85.73789383932287,0.0007446015826804481,2,6600.0
pjxyqwbj087,153.2,85.3413782414244,0.0,0,2600.0
pjxyqwbj088,160.0,78.73937007878936,0.021874998632812587,1,1200.0
pjxyqwbj089,169.0,75.33904879650598,0.09171597090438041,5,600.0
pjxyqwbj090,146.5,88.26552298528853,0.0,0,2600.0
pjxyqwbj092,147.5,85.52677386259161,0.0,2,2000.0
pjxyqwbj095,152.5,84.88392886007023,0.06557376619188418,6,22600.0
pjxyqwbj098,174.3,74.63568131751684,0.12105564423088673,18,0.0
pjxyqwbj100,146.0,88.53355557989345,0.0,0,1800.0
pjxyqwbj101,152.5,81.99474872165582,0.03278688309594209,2,600.0
pjxyqwbj104,156.0,77.82820013921794,0.05128204799474051,7,0.0
pjxyqwbj108,149.5,78.18728573998088,0.0,0,1200.0
pjxyqwbj109,151.7,88.8121233479154,0.0,0,4500.0
pjxyqwbj112,148.1,86.16339728808931,0.014179607415286469,2,600.0
pjxyqwbj116,314.8,47.310036616580796,0.5196950279639445,63,0.0
pjxyqwbj117,153.2,82.73759251060102,0.02284595151136087,2,1200.0
pjxyqwbj122,170.5,74.26627130403101,0.14076245508724602,9,600.0
pjxyqwbj125,145.0,89.54895934145108,0.0,0,1600.0
pjxyqwbj126,150.5,90.33022655613112,0.013289035661858095,2,13500.0
pjxyqwbj129,167.2,74.80322519119467,0.10466506551046259,7,5000.0
pjxyqwbj130,149.0,89.88254430318494,0.0,1,5000.0
pjxyqwbj133,152.5,80.51474881870499,0.03934425971513051,5,0.0
pjxyqwbj139,173.5,73.99769025949912,0.12103745700072294,9,0.0
pjxyqwbj146,149.1,79.39637294457593,0.0006706907665532686,1,1600.0
pjxyqwbj149,157.2,75.11513517079294,0.08396946030728623,8,0.0
pjxyqwbj150,158.7,82.58663625793093,0.01260239366084476,1,600.0
pjxyqwbj153,151.2,81.42658191623137,0.013227512352677755,2,1800.0
pjxyqwbj154,155.3,82.52349758380568,0.032839663049603146,4,1800.0
pjxyqwbj155,151.5,83.57293177736423,0.03960395778191698,2,2200.0
pjxyqwbj156,251.6,56.9837020276748,0.396661351484048,32,0.0
pjxyqwbj158,156.8,73.123082071232,0.07079081181181046,10,0.0
pjxyqwbj159,170.3,71.9025207338508,0.10863181981022783,7,0.0
pjxyqwbj163,151.5,85.52408676408668,0.0,1,1600.0
pjxyqwbj164,160.2,78.56865926537708,0.059300870205938196,4,600.0
pjxyqwbj166,159.3,82.13935454241339,0.03515379565889543,6,600.0
pjxyqwbj169,146.0,88.935610346876,0.0,1,600.0
pjxyqwbj171,157.5,79.42221717954176,0.08253967729906811,11,15600.0
pjxyqwbj172,149.5,80.77858991447559,0.0,8,600.0
pjxyqwbj174,254.7,56.0278737327101,0.3808401892092584,52,0.0
pjxyqwbj181,158.3,74.9065019010422,0.05116866385542237,5,600.0
pjxyqwbj185,149.5,77.48628244238914,0.040133776579680494,4,0.0
pjxyqwbj188,191.7,69.04172827116702,0.22430880415707857,14,0.0
pjxyqwbj190,150.2,77.91011465312154,0.01797603076058384,3,0.0
pjxyqwbj191,156.5,75.94504307060427,0.0383386556972105,8,2000.0
pjxyqwbj192,156.0,79.37243080945956,0.04807691999506923,7,600.0
pjxyqwbj193,148.0,83.22972410609972,0.0,0,1000.0
pjxyqwbj197,149.0,87.55569882176518,0.0,0,0.0
pjxyqwbj201,152.5,84.33114201107266,0.022950818167159465,1,1600.0
pjxyqwbj203,149.5,83.74848938137194,0.0,0,0.0
pjxyqwbj205,157.6,84.1751215624923,0.02601522677568358,3,1200.0
pjxyqwbj207,147.5,81.78236733678865,0.0,5,0.0
pjxyqwbj209,156.5,76.47795038479549,0.06709264747011837,3,600.0
pjxyqwbj216,147.0,90.12448366500111,0.0,0,19000.0
pjxyqwbj219,153.5,92.74396789941578,0.0,1,20600.0
pjxyqwbj221,153.7,82.04879101829597,0.026024721794097476,2,600.0
pjxyqwbj223,153.2,90.57310113752604,0.0,0,4100.0
pjxyqwbj224,147.5,88.91524820913571,0.013559321114622297,5,1800.0
pjxyqwbj225,147.0,91.86053796867088,0.0,0,10500.0
pjxyqwbj232,149.7,87.69404891823321,0.0,0,6200.0
pjxyqwbj236,145.5,93.71683204695312,0.0,0,31500.0
pjxyqwbj237,169.6,80.3979905425713,0.07134433541601795,15,600.0
pjxyqwbj242,150.7,89.25944994960518,0.0,0,2700.0
pjxyqwbj243,147.5,86.54914667463412,0.0033898302786555742,1,1200.0
pjxyqwbj245,151.5,92.71088496957856,0.0,0,4000.0
pjxyqwbj248,155.2,82.15463388178905,0.0,2,600.0
pjxyqwbj249,145.5,88.08865373961142,0.0,0,1800.0
pjxyqwbj251,152.2,82.74046762546206,0.013140603604428147,2,5600.0
pjxyqwbj252,151.7,85.68423957256167,0.013183914753861915,4,1800.0
pjxyqwbj253,168.3,71.87046512950295,0.11348781262698678,14,0.0
pjxyqwbj255,152.5,78.67933910299416,0.04590163633431893,3,0.0
pjxyqwbj261,152.0,81.66644199562882,0.01973684080678679,1,0.0
pjxyqwbj262,149.7,82.0975229059771,0.0,0,600.0
pjxyqwbj266,152.0,87.75459948982899,0.0,3,2400.0
pjxyqwbj267,166.0,73.68312809137782,0.11445782443025154,6,0.0
pjxyqwbj269,156.0,79.12948210708448,0.022435895997698973,3,600.0
pjxyqwbj272,155.0,78.75805943496391,0.038709674921956455,2,0.0
pjxyqwbj274,149.3,86.7367657912414,0.0,0,2400.0
pjxyqwbj276,216.5,60.282676199414496,0.3210161514542193,37,0.0
pjxyqwbj277,161.0,75.73167231480295,0.06521738725357842,5,600.0
pjxyqwbj278,173.6,77.58236880285894,0.10944699830374434,6,600.0
pjxyqwbj279,225.0,60.32621954105691,0.3222222079012352,29,0.0
pjxyqwbj282,144.2,83.457691854529,0.0,1,2000.0
pjxyqwbj283,151.0,79.89999470860961,0.0,1,1200.0
pjxyqwbj285,159.1,79.52356508337115,0.06033940538407257,4,0.0
pjxyqwbj288,260.9,54.77424090554846,0.4170179985811423,44,0.0
pjxyqwbj293,162.3,79.75538633669831,0.06469500525600706,4,0.0
pjxyqwbj299,153.5,81.87426176714908,0.04560260289233857,3,0.0
pjxyqwbj300,152.0,88.06117841702773,0.036184208145775776,3,15000.0
pjxyqwbj301,157.6,73.04948775066703,0.0545685244563119,6,0.0
pjxyqwbj302,158.0,76.39493187373849,0.053797464949527536,4,0.0
pjxyqwbj305,149.0,87.97314845817796,0.0,0,1200.0
pjxyqwbj307,134.3,89.15561510382612,0.01563663323628941,3,1000.0
pjxyqwbj309,149.2,90.74128078141551,0.0,0,15000.0
pjxyqwbj311,151.5,87.66534074816232,0.013201319260638993,1,1800.0
pjxyqwbj312,146.0,82.2643779270974,0.0,0,0.0
pjxyqwbj315,156.7,81.2220752251388,0.03828972314679495,3,0.0
pjxyqwbj316,170.1,70.97295291164298,0.12404467230777942,15,0.0
pjxyqwbj318,151.5,83.75312978527197,0.026402638521277985,3,5600.0
pjxyqwbj321,156.5,78.71437196713278,0.04472843164674558,4,600.0
pjxyqwbj322,146.0,89.96437739970017,0.0,0,1600.0
pjxyqwbj325,146.0,85.9876653433106,0.0,1,0.0
pjxyqwbj326,175.7,76.93340484158198,0.07114399139761006,3,1200.0
pjxyqwbj327,147.7,87.05483499967265,0.0,0,0.0
pjxyqwbj328,147.5,79.87253695779411,0.020338981671933445,1,1200.0
pjxyqwbj331,145.0,89.96758000223585,0.0,0,3200.0
pjxyqwbj333,207.5,63.61349091019321,0.25301203599941996,25,0.0
pjxyqwbj334,155.0,79.40902713490146,0.05806451238293468,4,0.0
pjxyqwbj336,152.0,81.01052098614994,0.026315787742382385,11,600.0
pjxyqwbj338,149.2,86.59382797628498,0.0,2,600.0
pjxyqwbj339,183.2,68.0098216151844,0.171943222055501,11,0.0
pjxyqwbj340,253.4,53.2991297040596,0.4104182947743372,42,0.0
pjxyqwbj341,146.0,87.27191183069097,0.0,2,1200.0
pjxyqwbj344,161.1,74.69397425859874,0.05959031287459262,18,0.0
pjxyqwbj347,154.2,79.79960571986993,0.02594033554213129,3,0.0
pjxyqwbj348,204.6,66.84799282267875,0.24975560851634368,20,0.0
pjxyqwbj351,152.0,79.36117898939611,0.0,0,600.0
pjxyqwbj356,148.8,82.77553207153682,0.0,0,0.0
pjxyqwbj358,142.5,82.01262582367538,0.0,1,0.0
pjxyqwbj360,129.6,87.89659815612669,0.0007716048787341915,1,1800.0
pjxyqwbj361,154.2,86.6076467829023,0.016212709713832055,2,1600.0
pjxyqwbj362,147.5,84.37084173757006,0.0,2,1200.0
pjxyqwbj366,151.5,82.17689226555166,0.03630362796675723,1,600.0
pjxyqwbj367,176.7,85.423311521035,0.03961516470768734,5,12200.0
pjxyqwbj368,165.8,93.54161076347341,0.0,0,2200.0
pjxyqwbj369,146.5,83.72695674218726,0.0,1,1200.0
pjxyqwbj375,145.0,86.81516642654024,0.0,0,5600.0
pjxyqwbj379,150.7,88.83277446365133,0.0,0,2400.0
pjxyqwbj380,261.6,52.596710527648675,0.41896022863301874,54,0.0
pjxyqwbj384,148.0,91.28242626470092,0.0,0,5000.0
pjxyqwbj385,154.2,81.4117975738134,0.03891050331319693,8,1200.0
pjxyqwbj388,151.5,79.76699143452203,0.03630362796675723,1,600.0
pjxyqwbj391,153.5,80.95439212023504,0.013029315112096734,3,1200.0
pjxyqwbj393,181.4,68.41785730882815,0.13120175682459995,13,0.0
pjxyqwbj394,149.5,86.05618153470357,0.0,0,2100.0
pjxyqwbj395,146.0,87.13903512746334,0.0,0,600.0
pjxyqwbj396,150.0,87.28399418106706,0.013333332444444504,2,1200.0
pjxyqwbj397,211.3,56.721719984774246,0.29862752964375155,45,0.0
pjxyqwbj398,151.6,84.28033744852655,0.023746700280560668,2,1600.0
pjxyqwbj400,163.5,76.48501061253756,0.09785932123184579,8,1000.0
pjxyqwbj401,155.5,82.747904646437,0.05144694202913556,3,0.0
pjxyqwbj402,211.2,73.70028060131247,0.17282196151411167,14,0.0
pjxyqwbj403,145.0,90.9172351091562,0.0,0,2600.0
pjxyqwbj407,142.5,85.74666064935714,0.0,0,1200.0
pjxyqwbj408,150.5,90.52158866966188,0.0,0,4100.0
pjxyqwbj409,191.1,67.07796613930057,0.21768706343866753,26,600.0
pjxyqwbj410,155.5,83.37362807886636,0.05144694202913556,5,6600.0
pjxyqwbj412,166.8,76.86690186649268,0.06534771790481307,6,0.0
pjxyqwbj417,154.0,93.03765629625607,0.0,0,6000.0
pjxyqwbj418,147.5,82.67999439457664,0.0,0,0.0
pjxyqwbj421,148.2,80.42914437050308,0.013495275742558993,6,600.0
pjxyqwbj422,173.7,73.81231584269915,0.14104777541463584,11,0.0
pjxyqwbj425,146.0,82.98355596003042,0.0,0,1200.0
pjxyqwbj428,150.5,89.28238609419361,0.0,0,3500.0
pjxyqwbj430,149.7,88.69004083566861,0.0,0,1800.0
pjxyqwbj431,143.5,91.75051625431942,0.0,2,4500.0
pjxyqwbj433,153.6,82.179031108136,0.01367187410990403,3,600.0
pjxyqwbj435,164.7,79.02671044160836,0.07285974056710744,4,4600.0
pjxyqwbj437,149.2,91.90750054239274,0.0,0,11000.0
pjxyqwbj441,157.7,88.61508632751514,0.02536461475176825,3,2600.0
pjxyqwbj444,160.3,78.67997013849218,0.06300685820294084,6,1600.0
pjxyqwbj445,146.0,92.29177450056339,0.0,0,2700.0
pjxyqwbj452,208.7,63.783897279161614,0.25155724717023253,20,0.0
pjxyqwbj453,162.7,87.0676037450766,0.024585124487699787,4,1200.0
pjxyqwbj454,166.2,79.02646937265528,0.04813477448045882,13,0.0
pjxyqwbj455,160.7,88.06222227366383,0.012445549941160552,1,6200.0
pjxyqwbj456,240.1,55.437315475330465,0.3827571685648826,35,0.0
pjxyqwbj459,153.0,79.7928052423003,0.02287581549831271,2,0.0
pjxyqwbj461,147.0,84.20611672067233,0.0,0,600.0
pjxyqwbj463,163.5,75.63179965554741,0.0642201795583988,5,0.0
pjxyqwbj464,158.7,80.16571643568264,0.0630119683042238,4,0.0
pjxyqwbj468,145.0,85.30620101336544,0.0,0,6200.0
pjxyqwbj469,149.0,92.38522869897794,0.0,0,10600.0
pjxyqwbj472,178.8,75.81431343320395,0.08109619233242772,8,600.0
pjxyqwbj476,149.0,81.48724285320517,0.0,0,600.0
pjxyqwbj478,170.8,86.10830877586012,0.0,0,1000.0
pjxyqwbj479,154.7,86.13121615182831,0.01939237108000187,2,2600.0
pjxyqwbj485,159.0,77.12012093584146,0.06603773169574015,3,0.0
pjxyqwbj486,153.1,85.38471029492422,0.026779880680608707,6,1200.0
pjxyqwbj487,145.5,89.25635125385901,0.0,0,1800.0
pjxyqwbj488,164.6,72.48419972756989,0.08566220621736292,6,0.0
pjxyqwbj492,280.7,54.05699843045963,0.47559670553627703,49,0.0
pjxyqwbj497,170.8,71.37177568080938,0.14637001484953074,10,0.0
pjxyqwbj500,146.0,80.76095337253744,0.0,1,0.0
pjxyqwbj506,155.0,83.02193012761741,0.022580643704474598,1,600.0
pjxyqwbj508,184.0,73.16521341493404,0.15489129592982087,14,0.0
pjxyqwbj509,155.7,82.98136910845415,0.032113035830890445,2,600.0
pjxyqwbj515,151.5,90.95114911213537,0.0,0,600.0
pjxyqwbj518,152.5,80.9711422314005,0.026229506476753674,3,2500.0
pjxyqwbj522,143.5,80.20626618771664,0.0,0,0.0
pjxyqwbj523,200.1,67.45027149174055,0.23138429628264384,23,0.0
pjxyqwbj524,152.7,89.62998758153323,0.0,0,4100.0
pjxyqwbj525,165.2,78.13619381742168,0.024213073594850268,3,0.0
pjxyqwbj527,153.2,91.02479823597923,0.0,1,13500.0
pjxyqwbj530,146.0,85.4883503090171,0.0,1,600.0
pjxyqwbj531,147.5,87.81219743646119,0.0,0,2800.0
pjxyqwbj532,146.5,89.9767856671136,0.0,0,2000.0
pjxyqwbj534,147.5,93.01287504997457,0.0,0,6500.0
pjxyqwbj535,147.0,91.9476127926794,0.0,0,4500.0
pjxyqwbj538,154.5,85.45630514845921,0.0,0,2600.0
pjxyqwbj540,158.5,80.1640327972219,0.08201892227009953,6,1600.0
pjxyqwbj542,196.9,64.61045888215038,0.2620619470765898,32,600.0
pjxyqwbj548,161.5,81.49782777103233,0.0,6,0.0
pjxyqwbj552,146.5,92.61023258633224,0.0,0,2700.0
pjxyqwbj554,151.7,89.4620903452808,0.013183914753861915,1,2600.0
pjxyqwbj555,169.1,71.435832558496,0.13364872065944883,9,0.0
pjxyqwbj557,145.5,87.21167785486749,0.0,0,2200.0
pjxyqwbj560,145.0,88.98068351857356,0.0,7,1800.0
pjxyqwbj563,156.0,84.30896895455328,0.0,0,2600.0
pjxyqwbj564,314.2,45.80203546142472,0.5044557446067555,47,0.0
pjxyqwbj566,154.2,79.87159015099935,0.02594033554213129,1,0.0
pjxyqwbj569,163.3,77.76851942630009,0.025107163190008372,5,0.0
pjxyqwbj570,151.0,84.20661693995915,0.0,1,11000.0
pjxyqwbj574,149.7,82.56445674252126,0.0,0,0.0
pjxyqwbj577,143.5,84.34563872155827,0.0,0,0.0
pjxyqwbj579,191.8,67.27006948539783,0.22002084358598312,16,0.0
pjxyqwbj582,146.5,84.16313418681678,0.0,0,1200.0
pjxyqwbj584,199.6,67.44939541836696,0.22294588061393383,21,0.0
pjxyqwbj585,150.1,82.81944817991685,0.026648898957435115,2,0.0
pjxyqwbj588,162.5,73.59322624041684,0.09230768662721928,7,600.0
pjxyqwbj589,155.7,78.66473483206585,0.05202311804604252,5,0.0
pjxyqwbj590,242.5,60.106801645080346,0.37525771648421785,29,0.0
pjxyqwbj591,305.5,48.18166781729402,0.507364958842391,65,0.0
pjxyqwbj592,166.9,75.76752092465422,0.09886158784532127,11,0.0
pjxyqwbj594,153.5,86.5661181390151,0.0,2,600.0
pjxyqwbj598,160.7,87.44367844158816,0.0,3,2200.0
pjxyqwbj602,147.0,89.31223882229668,0.0,0,1200.0
pjxyqwbj604,151.8,75.53952071544659,0.03293807424650367,4,5600.0
pjxyqwbj605,154.5,82.05112737533156,0.03236245745226812,3,0.0
pjxyqwbj608,148.5,83.85790681091537,0.02020201884161489,1,1600.0
pjxyqwbj611,150.5,95.3335484828207,0.0,0,15600.0
pjxyqwbj613,186.5,66.20696695941196,0.20107237527762062,16,0.0
pjxyqwbj615,149.6,76.20119811489317,0.0006684491531785326,3,600.0
pjxyqwbj616,147.0,91.12924550141187,0.0,0,2600.0
pjxyqwbj617,148.5,80.45386663610326,0.02020201884161489,1,1200.0
pjxyqwbj621,153.6,84.397455442874,0.0,2,600.0
pjxyqwbj622,146.0,92.06232246148477,0.0,0,11200.0
pjxyqwbj624,145.5,80.13882610729718,0.0,0,0.0
pjxyqwbj625,180.0,73.68277368429035,0.17222221265432153,13,2000.0
pjxyqwbj627,172.1,73.89889169675237,0.13131899295066862,15,0.0
pjxyqwbj628,149.5,89.95718461824852,0.013377925526560166,1,3100.0
pjxyqwbj630,152.3,84.23111725337377,0.0006565987750099294,1,1800.0
pjxyqwbj631,178.6,68.58118317014652,0.16405374221423616,13,0.0
pjxyqwbj632,238.2,58.04113946090934,0.3442485161944368,24,0.0
pjxyqwbj634,151.3,87.29543375443265,0.0,0,1800.0
pjxyqwbj636,161.7,79.39207919653191,0.0711193524354142,5,0.0
pjxyqwbj640,150.0,87.5586608294226,0.013333332444444504,1,2200.0
pjxyqwbj642,147.5,83.29287570895758,0.0,0,1200.0
pjxyqwbj646,149.5,83.98795424829738,0.0,0,1800.0
pjxyqwbj648,140.5,87.43985142776857,0.0035587186079203835,1,16000.0
pjxyqwbj651,145.5,87.90583588276041,0.0,2,10600.0
pjxyqwbj656,159.6,77.77129838525698,0.013157893912412663,3,1800.0
pjxyqwbj658,148.0,80.86080534724287,0.010135134450328754,3,0.0
pjxyqwbj659,269.2,46.836922480054895,0.4661961193835023,48,0.0
pjxyqwbj660,154.5,88.80258324902374,0.01294498298090725,1,4500.0
pjxyqwbj662,148.1,83.68061555161273,0.004051316404367562,2,600.0
pjxyqwbj663,149.5,85.62608122902466,0.020066888289840247,3,1200.0
pjxyqwbj664,156.5,87.00255035127473,0.0,0,1600.0
pjxyqwbj665,149.7,91.63192440668507,0.0,0,2600.0
pjxyqwbj669,165.0,76.42908627702506,0.08181817685950443,5,1200.0
pjxyqwbj671,177.0,66.60677589792226,0.17231637444540257,25,0.0
pjxyqwbj673,149.0,88.67717525656542,0.0,3,600.0
pjxyqwbj674,157.7,92.55167453698957,0.0,1,3500.0
pjxyqwbj677,146.8,84.28473540294718,0.002043596591035655,3,1800.0
pjxyqwbj678,153.3,90.87931566344972,0.0019569470347718825,1,2200.0
pjxyqwbj685,150.0,81.04132793057813,0.019999998666666755,2,0.0
pjxyqwbj687,165.0,77.3145407688157,0.11212120532598756,9,0.0
pjxyqwbj688,148.7,80.54471549800165,0.0033624745553144215,1,0.0
pjxyqwbj691,158.8,86.01195931914613,0.0006297228822592643,1,9000.0
pjxyqwbj692,222.5,54.71325596794355,0.3370786365357916,38,0.0
pjxyqwbj695,152.5,85.0222895067351,0.0,1,11600.0
pjxyqwbj697,166.6,76.43697020186254,0.09063624906144964,6,0.0
pjxyqwbj698,150.5,85.44982820931374,0.01661129457732262,2,600.0
pjxyqwbj699,258.8,56.53786489420924,0.3960587173083958,39,0.0
pjxyqwbj701,307.3,47.455253906434955,0.5079726486178767,54,0.0
pjxyqwbj706,147.5,90.31660404633193,0.0,0,3100.0
pjxyqwbj709,147.0,84.22856569873703,0.0,1,0.0
pjxyqwbj710,151.0,77.71257763492864,0.04635761282399915,5,0.0
pjxyqwbj713,149.0,87.11677267672667,0.01677852236385756,2,10600.0
pjxyqwbj718,147.5,89.29355326823367,0.013559321114622297,2,6000.0
pjxyqwbj726,155.5,80.81285653936614,0.041800640398672644,4,0.0
pjxyqwbj727,161.7,80.99566598666259,0.027829311822553382,2,1800.0
pjxyqwbj728,152.7,87.25867143034242,0.0032743940226330048,1,10000.0
pjxyqwbj732,146.5,90.15972080821018,0.0,0,11200.0
pjxyqwbj733,147.0,88.5618987372858,0.0,0,600.0
pjxyqwbj734,147.5,84.0928756547203,0.0,0,600.0
pjxyqwbj737,146.5,78.20682060021701,0.0,0,600.0
pjxyqwbj739,148.0,92.37229105592628,0.0,0,15000.0
pjxyqwbj741,146.0,89.36574730371593,0.0,0,2600.0
pjxyqwbj742,157.8,79.7724917761412,0.06337135213109302,14,0.0
pjxyqwbj744,154.5,79.92750291731372,0.051779931923629,4,5600.0
pjxyqwbj748,150.2,89.53994077630222,0.0,0,1800.0
pjxyqwbj754,192.2,66.42975720969005,0.2226846918478308,19,0.0
pjxyqwbj755,151.0,88.96290801570146,0.0,0,10600.0
pjxyqwbj758,148.2,85.78137073000198,0.0,1,0.0
pjxyqwbj760,159.3,75.94412580388412,0.05084745443518804,9,600.0
pjxyqwbj763,295.3,55.183201653125586,0.492719251855088,54,0.0
pjxyqwbj764,232.2,59.52928253534529,0.3617570903636051,27,0.0
pjxyqwbj769,147.0,85.8081574280165,0.0,0,1800.0
pjxyqwbj772,147.5,85.4135535312845,0.0033898302786555742,1,0.0
pjxyqwbj773,154.5,80.89708214258368,0.0,1,10600.0
pjxyqwbj775,146.5,89.49623962483007,0.0,0,600.0
pjxyqwbj776,147.5,88.72202788325235,0.013559321114622297,1,1800.0
pjxyqwbj777,152.2,77.31274130665301,0.04270696171439148,3,0.0
pjxyqwbj780,149.0,88.47583298819913,0.0,0,1200.0
pjxyqwbj782,152.1,79.05587908902832,0.01380670520665975,3,600.0
pjxyqwbj785,151.2,83.63557647912855,0.0,2,0.0
pjxyqwbj787,144.0,86.75971619724193,0.0,0,1800.0
pjxyqwbj788,152.0,85.85196803605473,0.0,2,3600.0
pjxyqwbj789,162.0,76.21542739410941,0.06481481081390057,4,0.0
pjxyqwbj790,144.0,81.56318878033412,0.0,1,0.0
pjxyqwbj791,156.7,76.89278386134117,0.02233567183563039,3,1200.0
pjxyqwbj793,153.0,77.00130215677764,0.03267973642616102,3,0.0
pjxyqwbj796,147.1,89.66144869738622,0.0006798096070829635,3,5600.0
pjxyqwbj797,147.5,81.71524869727128,0.0,2,0.0
pjxyqwbj799,151.6,84.53099706259914,0.0006596305633489075,1,7700.0
pjxyqwbj802,149.1,83.17236196027083,0.0006706907665532686,3,600.0
pjxyqwbj803,170.0,69.10470181737048,0.12941175709342606,8,0.0
pjxyqwbj807,162.5,86.0572254734015,0.0,0,2600.0
pjxyqwbj808,160.0,71.66812052074246,0.0781249951171878,5,600.0
pjxyqwbj809,151.5,78.62441725251371,0.0,2,0.0
pjxyqwbj811,150.3,75.2455039756817,0.05655355578485989,6,0.0
pjxyqwbj820,159.0,78.55471204058415,0.03459119279300674,2,1600.0
pjxyqwbj821,152.5,78.35147027203473,0.022950818167159465,5,0.0
pjxyqwbj822,159.5,81.36864693613498,0.05015673666728924,3,3200.0
pjxyqwbj825,189.2,66.76690979033246,0.20718814972578492,26,600.0
pjxyqwbj828,146.5,86.62456746589983,0.0,2,2800.0
pjxyqwbj830,181.7,71.11777264073899,0.1485965796039307,12,0.0
pjxyqwbj833,147.5,89.11253633135347,0.0,0,1600.0
pjxyqwbj834,152.5,77.69507687245397,0.04590163633431893,4,600.0
pjxyqwbj836,154.5,86.18769668688047,0.0,1,600.0
pjxyqwbj837,156.5,75.40574598046351,0.031948879747675414,5,0.0
pjxyqwbj838,147.6,87.20527864462882,0.014227641312490427,2,1200.0
pjxyqwbj839,151.5,80.14388909941326,0.013201319260638993,5,0.0
pjxyqwbj841,152.2,82.69710363356744,0.026281207208856294,2,0.0
pjxyqwbj842,150.8,85.5145831886881,0.0006631299295006678,1,600.0
pjxyqwbj844,149.2,85.47184413727587,0.0,0,2200.0
pjxyqwbj847,152.7,79.11656325366319,0.0,5,600.0
pjxyqwbj849,152.5,83.78753548934193,0.017049179209889888,2,1200.0
pjxyqwbj850,167.8,87.72347510587156,0.0029797376054983547,12,1800.0
pjxyqwbj852,151.0,89.49006029867151,0.0,0,3600.0
pjxyqwbj853,148.5,89.67945524044072,0.0,0,2600.0
pjxyqwbj856,159.7,87.09767770208656,0.0,3,0.0
pjxyqwbj857,220.0,61.54226992989682,0.299999986363637,32,0.0
pjxyqwbj859,132.8,88.11746324416691,0.0007530119914900609,1,2600.0
pjxyqwbj864,152.5,75.86556879570041,0.05245901295350735,6,0.0
pjxyqwbj865,156.2,87.81369476224747,0.0,1,10000.0
pjxyqwbj867,154.6,89.14811842508936,0.0006468304885620642,2,600.0
