BZ(备注),XZNJ(现在年级),XB(性别),XB(性别)_含义,DWDM(院系代码),ZYDM(专业代码),BJDM(班级代码),SYDDM(生源地代码),CPXN(测评学年),CPXQ(测评学期),CPXQ(测评学期)_含义,CJF(成绩分),CJPM(成绩排名),SZF(素质分),SZFPM(素质分排名),NLF(能力分),NLFPM(能力分排名),XSPF(学生评分),BZRPF(班主任评分),FJF(附加分),ZCJ(总成绩),ZYNJPM(专业年级排名),DJ(等级),CZRQ(操作日期),CZZ(操作者),SZNLF(素质+能力分),SZNLFPM(素质+能力分排名),ZYNJRS(专业年级人数),BY1(备用1),BY2(备用2),TSTAMP(时间戳),XH(学号),PDXN(评定学年),PDXQ(评定学期),DYF(德育分),DYCJPM(德育成绩排名),ZYF(智育分),ZYCJPM(智育成绩排名),TYF(体育分),TYCJPM(体育成绩排名),ZHJNF(综合技能分),FZSZCJPM(发展素质成绩排名),QTPF(其它评分),JF(加分),JFLY(加分理由),KF(扣分),KFLY(扣分理由),ZF(总分),BJPM(班级排名),BJRS(班级人数),BJPMBL(班级排名比例),ZYPM(专业排名),ZYRS(专业人数),ZYPMBL(专业排名比例),XNZPM(学年总排名)
,2020,1,第一学期,1117,1701,2017011,130000.0,2023,1,第一学期,,,,,,,,,,81.485,19,,10:10:58,rslm,,,53,,,05:32:00,pjwrqxbj992,,,,,,,,,,,,,,,,,14,25,,,,,
,2020,1,第一学期,1117,1701,2017011,410000.0,2023,1,第一学期,,,,,,,,,,79.824,25,,10:10:58,rslm,,,53,,,05:32:00,pjwrqxbj967,,,,,,,,,,,,,,,,,15,25,,,,,
,2020,1,第一学期,1117,1701,2017011,130000.0,2023,1,第一学期,,,,,,,,,,79.206,27,,10:10:58,rslm,,,53,,,05:32:00,pjwrqxbj985,,,,,,,,,,,,,,,,,17,25,,,,,
,2020,1,第一学期,1117,1701,2017011,130000.0,2023,1,第一学期,,,,,,,,,,77.206,37,,10:10:58,rslm,,,53,,,05:32:00,pjwrqxbj998,,,,,,,,,,,,,,,,,20,25,,,,,
,2020,2,第二学期,1117,1701,2017012,510000.0,2023,1,第一学期,,,,,,,,,,82.918,11,,10:10:58,rslm,,,53,,,05:32:00,pjwrqxbj925,,,,,,,,,,,,,,,,,3,28,,,,,
,2020,1,第一学期,1117,1701,2017012,420000.0,2023,1,第一学期,,,,,,,,,,81.47,20,,10:10:58,rslm,,,53,,,05:32:00,pjwrqxbj882,,,,,,,,,,,,,,,,,6,28,,,,,
,2020,2,第二学期,1117,1701,2017012,610000.0,2023,1,第一学期,,,,,,,,,,81.055,21,,10:10:58,rslm,,,53,,,05:32:00,pjwrqxbj932,,,,,,,,,,,,,,,,,7,28,,,,,
,2020,1,第一学期,1117,1701,2017012,510000.0,2023,1,第一学期,,,,,,,,,,78.942,30,,10:10:58,rslm,,,53,,,05:32:00,pjwrqxbj926,,,,,,,,,,,,,,,,,12,28,,,,,
,2020,1,第一学期,1117,1701,2017012,610000.0,2023,1,第一学期,,,,,,,,,,78.142,33,,10:10:58,rslm,,,53,,,05:32:00,pjwrqxbj938,,,,,,,,,,,,,,,,,15,28,,,,,
,2020,1,第一学期,1117,1701,2017012,610000.0,2023,1,第一学期,,,,,,,,,,77.927,35,,10:10:58,rslm,,,53,,,05:32:00,pjwrqxbj935,,,,,,,,,,,,,,,,,17,28,,,,,
,2020,1,第一学期,1117,1701,2017012,510000.0,2023,1,第一学期,,,,,,,,,,75.988,40,,10:10:58,rslm,,,53,,,05:32:00,pjwrqxbj920,,,,,,,,,,,,,,,,,20,28,,,,,
,2020,1,第一学期,1117,1701,2017012,650000.0,2023,1,第一学期,,,,,,,,,,50.421,50,,10:10:58,rslm,,,53,,,05:32:00,pjwrzxbj996,,,,,,,,,,,,,,,,,25,28,,,,,
,2020,1,第一学期,1117,1702,2017021,130000.0,2023,1,第一学期,,,,,,,,,,79.152,3,,10:10:58,rslm,,,19,,,05:32:00,pjwrqxbj984,,,,,,,,,,,,,,,,,3,19,,,,,
,2020,1,第一学期,1117,1702,2017021,410000.0,2023,1,第一学期,,,,,,,,,,74.784,8,,10:10:58,rslm,,,19,,,05:32:00,pjwrqxbj980,,,,,,,,,,,,,,,,,8,19,,,,,
,2020,1,第一学期,1117,1702,2017021,530000.0,2023,1,第一学期,,,,,,,,,,73.251,11,,10:10:58,rslm,,,19,,,05:32:00,pjwrqxbj913,,,,,,,,,,,,,,,,,11,19,,,,,
,2020,1,第一学期,1117,1702,2017021,610000.0,2023,1,第一学期,,,,,,,,,,55.202,16,,10:10:58,rslm,,,19,,,05:32:00,pjwrqxbj952,,,,,,,,,,,,,,,,,16,19,,,,,
,2020,1,第一学期,1117,1702,2017021,510000.0,2023,1,第一学期,,,,,,,,,,48.433,18,,10:10:58,rslm,,,19,,,05:32:00,pjwrqxbj919,,,,,,,,,,,,,,,,,18,19,,,,,
,2020,1,第一学期,1117,1703,2017031,410000.0,2023,1,第一学期,,,,,,,,,,85.881,3,,10:10:58,rslm,,,23,,,05:32:00,pjwrqxbj974,,,,,,,,,,,,,,,,,3,23,,,,,
,2020,1,第一学期,1117,1703,2017031,130000.0,2023,1,第一学期,,,,,,,,,,78.627,8,,10:10:58,rslm,,,23,,,05:32:00,pjwrqxbj994,,,,,,,,,,,,,,,,,8,23,,,,,
,2020,1,第一学期,1117,1703,2017031,610000.0,2023,1,第一学期,,,,,,,,,,77.692,10,,10:10:58,rslm,,,23,,,05:32:00,pjwrqxbj944,,,,,,,,,,,,,,,,,10,23,,,,,
,2020,1,第一学期,1117,1703,2017031,510000.0,2023,1,第一学期,,,,,,,,,,76.548,11,,10:10:58,rslm,,,23,,,05:32:00,pjwrqxbj924,,,,,,,,,,,,,,,,,11,23,,,,,
,2020,1,第一学期,1117,1703,2017031,620000.0,2023,1,第一学期,,,,,,,,,,76.429,14,,10:10:58,rslm,,,23,,,05:32:00,pjwrqxbj898,,,,,,,,,,,,,,,,,14,23,,,,,
,2020,1,第一学期,1117,1703,2017031,510000.0,2023,1,第一学期,,,,,,,,,,74.679,18,,10:10:58,rslm,,,23,,,05:32:00,pjwrqxbj918,,,,,,,,,,,,,,,,,18,23,,,,,
,2020,2,第二学期,1117,1703,2017031,610000.0,2023,1,第一学期,,,,,,,,,,74.371,19,,10:10:58,rslm,,,23,,,05:32:00,pjwrqxbj955,,,,,,,,,,,,,,,,,19,23,,,,,
,2020,1,第一学期,1117,1703,2017031,610000.0,2023,1,第一学期,,,,,,,,,,72.544,20,,10:10:58,rslm,,,23,,,05:32:00,pjwrqxbj948,,,,,,,,,,,,,,,,,20,23,,,,,
,2020,1,第一学期,1117,1703,2017031,130000.0,2023,1,第一学期,,,,,,,,,,66.748,22,,10:10:58,rslm,,,23,,,05:32:00,pjwrqxbj911,,,,,,,,,,,,,,,,,22,23,,,,,
,2020,2,第二学期,1118,1801,2018011,350000.0,2023,1,第一学期,,,,,,,,,,84.726,11,,10:10:58,rslm,,,150,,,05:32:00,pjxyqwbj236,,,,,,,,,,,,,,,,,2,81,,,,,
,2020,2,第二学期,1118,1801,2018011,140000.0,2023,1,第一学期,,,,,,,,,,84.5,14,,10:10:58,rslm,,,150,,,05:32:00,pjxyqwbj617,,,,,,,,,,,,,,,,,3,81,,,,,
,2020,2,第二学期,1118,1801,2018011,330000.0,2023,1,第一学期,,,,,,,,,,84.363,16,,10:10:58,rslm,,,150,,,05:32:00,pjxyqwbj557,,,,,,,,,,,,,,,,,4,81,,,,,
,2020,1,第一学期,1118,1801,2018011,440000.0,2023,1,第一学期,,,,,,,,,,83.726,24,,10:10:58,rslm,,,150,,,05:32:00,pjxyqwbj828,,,,,,,,,,,,,,,,,7,81,,,,,
,2020,2,第二学期,1118,1801,2018011,140000.0,2023,1,第一学期,,,,,,,,,,82.952,30,,10:10:58,rslm,,,150,,,05:32:00,pjxyqwbj651,,,,,,,,,,,,,,,,,9,81,,,,,
,2020,2,第二学期,1118,1801,2018011,140000.0,2023,1,第一学期,,,,,,,,,,82.737,35,,10:10:58,rslm,,,150,,,05:32:00,pjxyqwbj642,,,,,,,,,,,,,,,,,13,81,,,,,
,2020,1,第一学期,1118,1801,2018011,370000.0,2023,1,第一学期,,,,,,,,,,81.511,56,,10:10:58,rslm,,,150,,,05:32:00,pjxyqwbj418,,,,,,,,,,,,,,,,,19,81,,,,,
,2020,2,第二学期,1118,1801,2018011,140000.0,2023,1,第一学期,,,,,,,,,,81.015,62,,10:10:58,rslm,,,150,,,05:32:00,pjxyqwbj628,,,,,,,,,,,,,,,,,21,81,,,,,
,2020,1,第一学期,1118,1801,2018011,410000.0,2023,1,第一学期,,,,,,,,,,80.874,67,,10:10:58,rslm,,,150,,,05:32:00,pjxyqwbj760,,,,,,,,,,,,,,,,,24,81,,,,,
,2020,1,第一学期,1118,1801,2018011,370000.0,2023,1,第一学期,,,,,,,,,,80.489,72,,10:10:58,rslm,,,150,,,05:32:00,pjxyqwbj433,,,,,,,,,,,,,,,,,28,81,,,,,
,2020,1,第一学期,1118,1801,2018011,450000.0,2023,1,第一学期,,,,,,,,,,80.326,76,,10:10:58,rslm,,,150,,,05:32:00,pjxyqwbj776,,,,,,,,,,,,,,,,,29,81,,,,,
,2020,1,第一学期,1118,1801,2018011,360000.0,2023,1,第一学期,,,,,,,,,,80.3,77,,10:10:58,rslm,,,150,,,05:32:00,pjxyqwbj302,,,,,,,,,,,,,,,,,30,81,,,,,
,2020,2,第二学期,1118,1801,2018011,330000.0,2023,1,第一学期,,,,,,,,,,80.2,82,,10:10:58,rslm,,,150,,,05:32:00,pjxyqwbj534,,,,,,,,,,,,,,,,,35,81,,,,,
,2020,2,第二学期,1118,1801,2018011,430000.0,2023,1,第一学期,,,,,,,,,,80.2,82,,10:10:58,rslm,,,150,,,05:32:00,pjxyqwbj255,,,,,,,,,,,,,,,,,35,81,,,,,
,2020,1,第一学期,1118,1801,2018011,440000.0,2023,1,第一学期,,,,,,,,,,79.689,87,,10:10:58,rslm,,,150,,,05:32:00,pjxyqwbj844,,,,,,,,,,,,,,,,,39,81,,,,,
,2020,1,第一学期,1118,1801,2018011,430000.0,2023,1,第一学期,,,,,,,,,,79.652,88,,10:10:58,rslm,,,150,,,05:32:00,pjxyqwbj248,,,,,,,,,,,,,,,,,40,81,,,,,
,2020,1,第一学期,1118,1801,2018011,140000.0,2023,1,第一学期,,,,,,,,,,79.626,89,,10:10:58,rslm,,,150,,,05:32:00,pjxyqwbj624,,,,,,,,,,,,,,,,,41,81,,,,,
,2020,1,第一学期,1118,1801,2018011,370000.0,2023,1,第一学期,,,,,,,,,,79.548,90,,10:10:58,rslm,,,150,,,05:32:00,pjxyqwbj437,,,,,,,,,,,,,,,,,42,81,,,,,
,2020,1,第一学期,1118,1801,2018011,140000.0,2023,1,第一学期,,,,,,,,,,79.285,92,,10:10:58,rslm,,,150,,,05:32:00,pjxyqwbj608,,,,,,,,,,,,,,,,,43,81,,,,,
,2020,2,第二学期,1118,1801,2018011,360000.0,2023,1,第一学期,,,,,,,,,,79.174,93,,10:10:58,rslm,,,150,,,05:32:00,pjxyqwbj311,,,,,,,,,,,,,,,,,44,81,,,,,
,2020,2,第二学期,1118,1801,2018011,440000.0,2023,1,第一学期,,,,,,,,,,79.026,95,,10:10:58,rslm,,,150,,,05:32:00,pjxyqwbj834,,,,,,,,,,,,,,,,,46,81,,,,,
,2020,1,第一学期,1118,1801,2018011,150000.0,2023,1,第一学期,,,,,,,,,,79.026,95,,10:10:58,rslm,,,150,,,05:32:00,pjxyqwbj873,,,,,,,,,,,,,,,,,46,81,,,,,
,2020,1,第一学期,1118,1801,2018011,640000.0,2023,1,第一学期,,,,,,,,,,78.837,98,,10:10:58,rslm,,,150,,,05:32:00,pjxyqwbj589,,,,,,,,,,,,,,,,,48,81,,,,,
,2020,1,第一学期,1118,1801,2018011,150000.0,2023,1,第一学期,,,,,,,,,,78.711,101,,10:10:58,rslm,,,150,,,05:32:00,pjxyqwbj872,,,,,,,,,,,,,,,,,50,81,,,,,
,2020,1,第一学期,1118,1801,2018011,640000.0,2023,1,第一学期,,,,,,,,,,78.389,102,,10:10:58,rslm,,,150,,,05:32:00,pjxyqwbj588,,,,,,,,,,,,,,,,,51,81,,,,,
,2020,1,第一学期,1118,1801,2018011,150000.0,2023,1,第一学期,,,,,,,,,,78.037,104,,10:10:58,rslm,,,150,,,05:32:00,pjxyqwbj889,,,,,,,,,,,,,,,,,52,81,,,,,
,2020,1,第一学期,1118,1801,2018011,440000.0,2023,1,第一学期,,,,,,,,,,77.524,107,,10:10:58,rslm,,,150,,,05:32:00,pjxyqwbj839,,,,,,,,,,,,,,,,,54,81,,,,,
,2020,1,第一学期,1118,1801,2018011,410000.0,2023,1,第一学期,,,,,,,,,,77.148,112,,10:10:58,rslm,,,150,,,05:32:00,pjxyqwbj706,,,,,,,,,,,,,,,,,58,81,,,,,
,2020,1,第一学期,1118,1801,2018011,640000.0,2023,1,第一学期,,,,,,,,,,76.511,116,,10:10:58,rslm,,,150,,,05:32:00,pjxyqwbj585,,,,,,,,,,,,,,,,,60,81,,,,,
,2020,1,第一学期,1118,1801,2018011,430000.0,2023,1,第一学期,,,,,,,,,,76.189,119,,10:10:58,rslm,,,150,,,05:32:00,pjxyqwbj249,,,,,,,,,,,,,,,,,62,81,,,,,
,2020,2,第二学期,1118,1801,2018011,320000.0,2023,1,第一学期,,,,,,,,,,76.037,121,,10:10:58,rslm,,,150,,,05:32:00,pjxyqwbj925,,,,,,,,,,,,,,,,,63,81,,,,,
,2020,1,第一学期,1118,1801,2018011,320000.0,2023,1,第一学期,,,,,,,,,,75.526,124,,10:10:58,rslm,,,150,,,05:32:00,pjxyqwbj912,,,,,,,,,,,,,,,,,64,81,,,,,
,2020,1,第一学期,1118,1801,2018011,370000.0,2023,1,第一学期,,,,,,,,,,75.463,125,,10:10:58,rslm,,,150,,,05:32:00,pjxyqwbj454,,,,,,,,,,,,,,,,,65,81,,,,,
,2020,1,第一学期,1118,1801,2018011,330000.0,2023,1,第一学期,,,,,,,,,,74.315,131,,10:10:58,rslm,,,150,,,05:32:00,pjxyqwbj518,,,,,,,,,,,,,,,,,68,81,,,,,
,2020,1,第一学期,1118,1801,2018011,340000.0,2023,1,第一学期,,,,,,,,,,70.136,137,,10:10:58,rslm,,,150,,,05:32:00,pjxyqwbj986,,,,,,,,,,,,,,,,,70,81,,,,,
,2020,1,第一学期,1118,1801,2018011,140000.0,2023,1,第一学期,,,,,,,,,,66.174,138,,10:10:58,rslm,,,150,,,05:32:00,pjxyqwbj656,,,,,,,,,,,,,,,,,71,81,,,,,
,2020,2,第二学期,1118,1801,2018012,610000.0,2023,1,第一学期,,,,,,,,,,86.752,2,,10:10:58,rslm,,,150,,,05:32:00,pjxyqwbk585,,,,,,,,,,,,,,,,,2,69,,,,,
,2020,1,第一学期,1118,1801,2018012,420000.0,2023,1,第一学期,,,,,,,,,,86.548,4,,10:10:58,rslm,,,150,,,05:32:00,pjxyqwbj006,,,,,,,,,,,,,,,,,3,69,,,,,
,2020,2,第二学期,1118,1801,2018012,610000.0,2023,1,第一学期,,,,,,,,,,86.215,6,,10:10:58,rslm,,,150,,,05:32:00,pjxyqwbk673,,,,,,,,,,,,,,,,,5,69,,,,,
,2020,1,第一学期,1118,1801,2018012,610000.0,2023,1,第一学期,,,,,,,,,,85.552,9,,10:10:58,rslm,,,150,,,05:32:00,pjxyqwbk795,,,,,,,,,,,,,,,,,8,69,,,,,
,2020,1,第一学期,1118,1801,2018012,420000.0,2023,1,第一学期,,,,,,,,,,84.615,12,,10:10:58,rslm,,,150,,,05:32:00,pjxyqwbj031,,,,,,,,,,,,,,,,,10,69,,,,,
,2020,1,第一学期,1118,1801,2018012,610000.0,2023,1,第一学期,,,,,,,,,,84.537,13,,10:10:58,rslm,,,150,,,05:32:00,pjxyqwbk971,,,,,,,,,,,,,,,,,11,69,,,,,
,2020,1,第一学期,1118,1801,2018012,650000.0,2023,1,第一学期,,,,,,,,,,84.452,15,,10:10:58,rslm,,,150,,,05:32:00,pjxyqwbk514,,,,,,,,,,,,,,,,,12,69,,,,,
,2020,2,第二学期,1118,1801,2018012,610000.0,2023,1,第一学期,,,,,,,,,,84.311,17,,10:10:58,rslm,,,150,,,05:32:00,pjxyqwbk834,,,,,,,,,,,,,,,,,13,69,,,,,
,2020,1,第一学期,1118,1801,2018012,610000.0,2023,1,第一学期,,,,,,,,,,83.189,27,,10:10:58,rslm,,,150,,,05:32:00,pjxyqwbk764,,,,,,,,,,,,,,,,,20,69,,,,,
,2020,2,第二学期,1118,1801,2018012,610000.0,2023,1,第一学期,,,,,,,,,,82.648,37,,10:10:58,rslm,,,150,,,05:32:00,pjxyqwbk872,,,,,,,,,,,,,,,,,24,69,,,,,
,2020,1,第一学期,1118,1801,2018012,610000.0,2023,1,第一学期,,,,,,,,,,82.552,39,,10:10:58,rslm,,,150,,,05:32:00,pjxyqwbk796,,,,,,,,,,,,,,,,,25,69,,,,,
,2020,2,第二学期,1118,1801,2018012,130000.0,2023,1,第一学期,,,,,,,,,,82.048,47,,10:10:58,rslm,,,150,,,05:32:00,pjxyqwbj155,,,,,,,,,,,,,,,,,31,69,,,,,
,2020,2,第二学期,1118,1801,2018012,130000.0,2023,1,第一学期,,,,,,,,,,82.026,48,,10:10:58,rslm,,,150,,,05:32:00,pjxyqwbj100,,,,,,,,,,,,,,,,,32,69,,,,,
,2020,1,第一学期,1118,1801,2018012,350000.0,2023,1,第一学期,,,,,,,,,,81.361,58,,10:10:58,rslm,,,150,,,05:32:00,pjxyqwbj207,,,,,,,,,,,,,,,,,39,69,,,,,
,2020,1,第一学期,1118,1801,2018012,610000.0,2023,1,第一学期,,,,,,,,,,81.063,60,,10:10:58,rslm,,,150,,,05:32:00,pjxyqwbk678,,,,,,,,,,,,,,,,,40,69,,,,,
,2020,2,第二学期,1118,1801,2018012,610000.0,2023,1,第一学期,,,,,,,,,,80.663,68,,10:10:58,rslm,,,150,,,05:32:00,pjxyqwbk662,,,,,,,,,,,,,,,,,44,69,,,,,
,2020,1,第一学期,1118,1801,2018012,610000.0,2023,1,第一学期,,,,,,,,,,80.489,72,,10:10:58,rslm,,,150,,,05:32:00,pjxyqwbk845,,,,,,,,,,,,,,,,,45,69,,,,,
,2020,1,第一学期,1118,1801,2018012,610000.0,2023,1,第一学期,,,,,,,,,,78.863,97,,10:10:58,rslm,,,150,,,05:32:00,pjxyqwbk653,,,,,,,,,,,,,,,,,50,69,,,,,
,2020,1,第一学期,1118,1801,2018012,650000.0,2023,1,第一学期,,,,,,,,,,78.263,103,,10:10:58,rslm,,,150,,,05:32:00,pjxyqwbk513,,,,,,,,,,,,,,,,,52,69,,,,,
,2020,1,第一学期,1118,1801,2018012,420000.0,2023,1,第一学期,,,,,,,,,,76.163,120,,10:10:58,rslm,,,150,,,05:32:00,pjxyqwbj023,,,,,,,,,,,,,,,,,58,69,,,,,
,2020,2,第二学期,1118,1801,2018012,610000.0,2023,1,第一学期,,,,,,,,,,75.837,122,,10:10:58,rslm,,,150,,,05:32:00,pjxyqwbk666,,,,,,,,,,,,,,,,,59,69,,,,,
,2020,1,第一学期,1118,1801,2018012,310000.0,2023,1,第一学期,,,,,,,,,,75.748,123,,10:10:58,rslm,,,150,,,05:32:00,pjxyqwbk538,,,,,,,,,,,,,,,,,60,69,,,,,
,2020,2,第二学期,1118,1801,2018012,510000.0,2023,1,第一学期,,,,,,,,,,65.663,139,,10:10:58,rslm,,,150,,,05:32:00,pjxyqwbj052,,,,,,,,,,,,,,,,,68,69,,,,,
,2020,1,第一学期,1118,1802,2018021,130000.0,2023,1,第一学期,,,,,,,,,,84.715,1,,10:10:58,rslm,,,55,,,05:32:00,pjxyqwbj126,,,,,,,,,,,,,,,,,1,55,,,,,
,2020,2,第二学期,1118,1802,2018021,410000.0,2023,1,第一学期,,,,,,,,,,81.685,8,,10:10:58,rslm,,,55,,,05:32:00,pjxyqwbj744,,,,,,,,,,,,,,,,,8,55,,,,,
,2020,2,第二学期,1118,1802,2018021,650000.0,2023,1,第一学期,,,,,,,,,,81.126,11,,10:10:58,rslm,,,55,,,05:32:00,pjwqzwbj998,,,,,,,,,,,,,,,,,11,55,,,,,
,2020,1,第一学期,1118,1802,2018021,630000.0,2023,1,第一学期,,,,,,,,,,80.685,14,,10:10:58,rslm,,,55,,,05:32:00,pjxyqwbk999,,,,,,,,,,,,,,,,,14,55,,,,,
,2020,1,第一学期,1118,1802,2018021,140000.0,2023,1,第一学期,,,,,,,,,,80.137,17,,10:10:58,rslm,,,55,,,05:32:00,pjxyqwbj671,,,,,,,,,,,,,,,,,17,55,,,,,
,2020,1,第一学期,1118,1802,2018021,210000.0,2023,1,第一学期,,,,,,,,,,79.985,18,,10:10:58,rslm,,,55,,,05:32:00,pjxyqwbj078,,,,,,,,,,,,,,,,,18,55,,,,,
,2020,1,第一学期,1118,1802,2018021,220000.0,2023,1,第一学期,,,,,,,,,,79.6,21,,10:10:58,rslm,,,55,,,05:32:00,pjxyqwbk540,,,,,,,,,,,,,,,,,21,55,,,,,
,2020,2,第二学期,1118,1802,2018021,130000.0,2023,1,第一学期,,,,,,,,,,79.411,22,,10:10:58,rslm,,,55,,,05:32:00,pjxyqwbj122,,,,,,,,,,,,,,,,,22,55,,,,,
,2020,1,第一学期,1118,1802,2018021,610000.0,2023,1,第一学期,,,,,,,,,,78.963,24,,10:10:58,rslm,,,55,,,05:32:00,pjxyqwbk698,,,,,,,,,,,,,,,,,24,55,,,,,
,2020,2,第二学期,1118,1802,2018021,620000.0,2023,1,第一学期,,,,,,,,,,78.515,25,,10:10:58,rslm,,,55,,,05:32:00,pjxyqwbj191,,,,,,,,,,,,,,,,,25,55,,,,,
,2020,1,第一学期,1118,1802,2018021,110000.0,2023,1,第一学期,,,,,,,,,,77.752,28,,10:10:58,rslm,,,55,,,05:32:00,pjxyqwbj864,,,,,,,,,,,,,,,,,28,55,,,,,
,2020,2,第二学期,1118,1802,2018021,610000.0,2023,1,第一学期,,,,,,,,,,76.763,31,,10:10:58,rslm,,,55,,,05:32:00,pjxyqwbk815,,,,,,,,,,,,,,,,,31,55,,,,,
,2020,1,第一学期,1118,1802,2018021,520000.0,2023,1,第一学期,,,,,,,,,,76.574,32,,10:10:58,rslm,,,55,,,05:32:00,pjxyqwbj276,,,,,,,,,,,,,,,,,32,55,,,,,
,2020,1,第一学期,1118,1802,2018021,610000.0,2023,1,第一学期,,,,,,,,,,75.652,37,,10:10:58,rslm,,,55,,,05:32:00,pjxyqwbk671,,,,,,,,,,,,,,,,,37,55,,,,,
,2020,1,第一学期,1118,1802,2018021,630000.0,2023,1,第一学期,,,,,,,,,,74.915,38,,10:10:58,rslm,,,55,,,05:32:00,pjxyqwbk996,,,,,,,,,,,,,,,,,38,55,,,,,
,2020,2,第二学期,1118,1802,2018021,320000.0,2023,1,第一学期,,,,,,,,,,74.774,39,,10:10:58,rslm,,,55,,,05:32:00,pjxyqwbj940,,,,,,,,,,,,,,,,,39,55,,,,,
,2020,1,第一学期,1118,1802,2018021,610000.0,2023,1,第一学期,,,,,,,,,,73.237,43,,10:10:58,rslm,,,55,,,05:32:00,pjxyqwbk889,,,,,,,,,,,,,,,,,43,55,,,,,
,2020,1,第一学期,1118,1802,2018021,420000.0,2023,1,第一学期,,,,,,,,,,73.011,44,,10:10:58,rslm,,,55,,,05:32:00,pjxyqwbj047,,,,,,,,,,,,,,,,,44,55,,,,,
,2020,1,第一学期,1118,1802,2018021,610000.0,2023,1,第一学期,,,,,,,,,,71.024,46,,10:10:58,rslm,,,55,,,05:32:00,pjxyqwbk859,,,,,,,,,,,,,,,,,46,55,,,,,
,2020,1,第一学期,1118,1802,2018021,610000.0,2023,1,第一学期,,,,,,,,,,68.463,48,,10:10:58,rslm,,,55,,,05:32:00,pjxyqwbk865,,,,,,,,,,,,,,,,,48,55,,,,,
,2020,1,第一学期,1118,1802,2018021,610000.0,2023,1,第一学期,,,,,,,,,,67.763,49,,10:10:58,rslm,,,55,,,05:32:00,pjxyqwbk920,,,,,,,,,,,,,,,,,49,55,,,,,
,2020,1,第一学期,1118,1802,2018021,610000.0,2023,1,第一学期,,,,,,,,,,66.837,50,,10:10:58,rslm,,,55,,,05:32:00,pjxyqwbk620,,,,,,,,,,,,,,,,,50,55,,,,,
,2020,1,第一学期,1118,1803,2018031,440000.0,2023,1,第一学期,,,,,,,,,,88.215,4,,10:10:58,rslm,,,102,,,05:32:00,pjxyqwbj841,,,,,,,,,,,,,,,,,1,62,,,,,
,2020,1,第一学期,1118,1803,2018031,150000.0,2023,1,第一学期,,,,,,,,,,85.737,5,,10:10:58,rslm,,,102,,,05:32:00,pjxyqwbj884,,,,,,,,,,,,,,,,,2,62,,,,,
,2020,1,第一学期,1118,1803,2018031,210000.0,2023,1,第一学期,,,,,,,,,,85.585,6,,10:10:58,rslm,,,102,,,05:32:00,pjxyqwbj073,,,,,,,,,,,,,,,,,3,62,,,,,
,2020,2,第二学期,1118,1803,2018031,140000.0,2023,1,第一学期,,,,,,,,,,85.352,7,,10:10:58,rslm,,,102,,,05:32:00,pjxyqwbj660,,,,,,,,,,,,,,,,,4,62,,,,,
,2020,1,第一学期,1118,1803,2018031,130000.0,2023,1,第一学期,,,,,,,,,,85.3,8,,10:10:58,rslm,,,102,,,05:32:00,pjxyqwbj095,,,,,,,,,,,,,,,,,5,62,,,,,
,2020,1,第一学期,1118,1803,2018031,610000.0,2023,1,第一学期,,,,,,,,,,83.315,23,,10:10:58,rslm,,,102,,,05:32:00,pjxyqwbk824,,,,,,,,,,,,,,,,,10,62,,,,,
,2020,2,第二学期,1118,1803,2018031,370000.0,2023,1,第一学期,,,,,,,,,,82.689,29,,10:10:58,rslm,,,102,,,05:32:00,pjxyqwbj422,,,,,,,,,,,,,,,,,16,62,,,,,
,2020,1,第一学期,1118,1803,2018031,340000.0,2023,1,第一学期,,,,,,,,,,82.552,33,,10:10:58,rslm,,,102,,,05:32:00,pjxyqwbj358,,,,,,,,,,,,,,,,,18,62,,,,,
,2020,2,第二学期,1118,1803,2018031,460000.0,2023,1,第一学期,,,,,,,,,,82.513,34,,10:10:58,rslm,,,102,,,05:32:00,pjxyqwbj171,,,,,,,,,,,,,,,,,19,62,,,,,
,2020,2,第二学期,1118,1803,2018031,370000.0,2023,1,第一学期,,,,,,,,,,82.489,35,,10:10:58,rslm,,,102,,,05:32:00,pjxyqwbj421,,,,,,,,,,,,,,,,,20,62,,,,,
,2020,2,第二学期,1118,1803,2018031,230000.0,2023,1,第一学期,,,,,,,,,,81.952,39,,10:10:58,rslm,,,102,,,05:32:00,pjxyqwbj687,,,,,,,,,,,,,,,,,22,62,,,,,
,2020,1,第一学期,1118,1803,2018031,500000.0,2023,1,第一学期,,,,,,,,,,81.289,44,,10:10:58,rslm,,,102,,,05:32:00,pjxyqwbj577,,,,,,,,,,,,,,,,,23,62,,,,,
,2020,1,第一学期,1118,1803,2018031,410000.0,2023,1,第一学期,,,,,,,,,,80.685,50,,10:10:58,rslm,,,102,,,05:32:00,pjxyqwbj742,,,,,,,,,,,,,,,,,28,62,,,,,
,2020,1,第一学期,1118,1803,2018031,610000.0,2023,1,第一学期,,,,,,,,,,80.552,53,,10:10:58,rslm,,,102,,,05:32:00,pjxyqwbk899,,,,,,,,,,,,,,,,,30,62,,,,,
,2020,2,第二学期,1118,1803,2018031,650000.0,2023,1,第一学期,,,,,,,,,,79.852,57,,10:10:58,rslm,,,102,,,05:32:00,pjxyqwbk529,,,,,,,,,,,,,,,,,32,62,,,,,
